timestamp_iso,elapsed_s,distance_m,spm,hr_bpm,speed_m_s,pace_cur_s_per_500m,pace_cur_mmss,pace_avg_s_per_500m,pace_avg_mmss,avg_power_w,total_calories,workout_type,interval_type,workout_state,rowing_state,stroke_state,interval_count,rest_distance_m,rest_time_s,last_split_time_s,last_split_distance_m,total_work_distance_m,erg_machine_type,split_avg_pace_s_per_500m,split_avg_power_w,split_avg_cal_hr
2025-09-27T14:00:46,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:46,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:46,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:46,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:46,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:47,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:48,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:49,0.0,0.0,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Ready,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.09,0.1,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.09,0.1,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.09,0.1,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.09,0.1,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.09,0.1,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.6,1.3,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.6,1.3,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.6,1.3,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.6,1.3,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:50,0.6,1.3,0,,0.0,0.0,0:00.0,0.0,0:00.0,0,0,1,1,WaitToBegin,Idle,Drive,0,0,0.0,0.0,0,0,,0.0,0,0
2025-09-27T14:00:51,1.11,2.8,0,,2.527,198.3,3:18.3,197.85,3:17.8,45,0,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,197.85,45,0
2025-09-27T14:00:51,1.11,2.8,0,,2.527,198.3,3:18.3,197.85,3:17.8,45,0,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,197.85,45,0
2025-09-27T14:00:51,1.11,2.8,0,,2.527,198.3,3:18.3,197.85,3:17.8,45,0,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,197.85,45,0
2025-09-27T14:00:51,1.11,2.8,0,,2.527,198.3,3:18.3,197.85,3:17.8,45,0,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,197.85,45,0
2025-09-27T14:00:51,1.11,2.8,0,,2.527,198.3,3:18.3,197.85,3:17.8,45,0,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,197.85,45,0
2025-09-27T14:00:51,1.59,4.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:51,1.59,4.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:51,1.59,4.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:51,1.59,4.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:51,1.59,4.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.07,5.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.07,5.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.07,5.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.07,5.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.07,5.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.57,6.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.57,6.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.57,6.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,2.57,6.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:52,3.08,8.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.08,8.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.08,8.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.08,8.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.08,8.2,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.59,9.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.59,9.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.59,9.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.59,9.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.59,9.5,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:53,3.59,10.6,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.07,10.6,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.07,10.6,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.07,10.6,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.07,10.6,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.58,11.8,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.58,11.8,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.58,11.8,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.58,11.8,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,4.58,11.8,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:54,5.06,12.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.06,12.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.06,12.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.06,12.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.06,12.9,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.56,14.0,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.56,14.0,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.56,14.0,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.56,14.0,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:55,5.56,14.0,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.07,15.1,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.07,15.1,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.07,15.1,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.07,15.1,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.07,15.1,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.6,16.3,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.6,16.3,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.6,16.3,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.6,16.3,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:56,6.6,16.3,0,,2.527,198.3,3:18.3,0.0,0:00.0,0,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,194.47,48,0
2025-09-27T14:00:57,7.12,18.0,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.12,18.0,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.12,18.0,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.12,18.0,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.12,18.0,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.6,19.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.6,19.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.6,19.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.6,19.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:57,7.6,19.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.11,21.1,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.11,21.1,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.11,21.1,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.11,21.1,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.11,21.1,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Recovery,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.64,22.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.64,22.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.64,22.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.64,22.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:58,8.64,22.6,10,,2.521,198.82,3:18.8,198.29,3:18.3,45,0,1,1,WorkoutRow,Active,Drive,0,0,0.0,0.0,0,0,,198.29,45,0
2025-09-27T14:00:59,9.15,24.6,27,,3.22,155.75,2:35.8,185.98,3:06.0,54,1,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,185.98,54,1
2025-09-27T14:00:59,9.15,24.6,27,,3.22,155.75,2:35.8,185.98,3:06.0,54,1,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,185.98,54,1
2025-09-27T14:00:59,9.15,24.6,27,,3.22,155.75,2:35.8,185.98,3:06.0,54,1,1,1,WorkoutRow,Active,Dwell,0,0,0.0,0.0,0,0,,185.98,54,1
